Clothing ID,Age,Title,Rating,Division Name
551,58,"Beautiful, unique jacket",very satisfied,General
1059,37,Ick,neutral,General
1059,60,New favorite pant,very satisfied,General
1059,53,Fatal design flaw... zipper in the back?,unsatisfied,General
1047,56,"""formal pajamas""",very satisfied,General Petite
1022,42,"Super comfy , great fit",very satisfied,General
862,51,Another big boxy top,unsatisfied,General Petite
1059,51,Lightweight classy work trouser,satisfied,General
1059,62,Great wardrobe basic,very satisfied,General
1059,63,,neutral,General
1060,44,Terrible,very unsatisfied,General
862,33,,very satisfied,General Petite
551,62,Treasure,very satisfied,General
1022,46,Super soft but stretch,satisfied,General
862,46,Love this top!,very satisfied,General Petite
1022,60,Great fit & flattering cords,very satisfied,General
293,46,Maaji patchwork top,very satisfied,Initmates
1047,34,Great look.,satisfied,General Petite
1059,62,Not for my body type,neutral,General
1059,36,Great pants!,very satisfied,General
1059,47,,neutral,General
820,36,Cute but runs small and short,satisfied,General Petite
912,51,Lint magnet,unsatisfied,General
1042,42,Very cute and fun at the same time,very satisfied,General
927,36,Soft and substantial,very satisfied,General
869,29,"Beautiful print, but runs very large",satisfied,General
860,26,This shirt is a great everyday shirt!,very satisfied,General Petite
1068,65,Love these pants,very satisfied,General
860,59,Beautiful top,very satisfied,General Petite
1049,31,Looking forward to wearing these fancy pants!,very satisfied,General Petite
869,36,Excellent quality,very satisfied,General
1068,46,Favorite linen pants,very satisfied,General
1068,39,Big!,neutral,General
860,62,Bummer!,unsatisfied,General Petite
912,23,Comfy chic,very satisfied,General
927,42,Chunky cashmere,neutral,General
696,46,Cute romper,satisfied,Initmates
863,63,Perfect shirt,very satisfied,General
869,34,Perfect,very satisfied,General
863,33,Good tee but not the same as past version,satisfied,General
1068,39,I want all the colors,very satisfied,General
1042,37,Really cute!,very satisfied,General
912,40,Great transitional piece!,very satisfied,General
912,55,Very flattering,very satisfied,General
912,63,,very satisfied,General
1042,21,Buy this jumpsuit!,very satisfied,General
869,46,Floral print is gorgeous in person,satisfied,General
1068,52,Must have linen pant!!!!!!,very satisfied,General
1068,46,Amazing comfortable pants!,very satisfied,General
1068,42,Love!,very satisfied,General
860,44,Cute cut but a little thin,satisfied,General Petite
820,50,Even more beautiful than pictured,very satisfied,General
912,75,Lovely and warm,very satisfied,General
869,36,Great casual pretty shirt!,very satisfied,General
1068,45,Not for tall people,satisfied,General
863,58,Great fit!,very satisfied,General
1068,33,Absolutely beautiful!,very satisfied,General
869,72,,very satisfied,General
820,27,Gorgeous and flattering!,very satisfied,General Petite
912,47,Just ok...,neutral,General
1081,83,Spectacular!,very satisfied,General
1042,37,Whimsical,very satisfied,General
860,46,Gorgeous jewel tone color,satisfied,General Petite
832,24,Only for smaller types,satisfied,General
820,55,Absolutely gorgeous!,very satisfied,General Petite
860,55,Absolutely gorgeous,very satisfied,General Petite
863,24,,satisfied,General
1049,56,Not for me,neutral,General Petite
869,47,Adorable and comfortable!,very satisfied,General
1068,41,So soft,very satisfied,General Petite
863,53,"Cute top, poor quality",unsatisfied,General
863,89,The perfect t!,very satisfied,General
860,38,Gorgeous blouse; there is a lot of fabric,satisfied,General Petite
869,41,Little something different for a t-shirt,satisfied,General
1068,41,Perfect not too wide - wide legs,very satisfied,General
869,31,Great top,very satisfied,General
860,56,An elegant top,very satisfied,General Petite
820,34,,very satisfied,General Petite
1042,34,,very satisfied,General
927,59,Warm & cozy!,very satisfied,General Petite
820,56,Too short waisted!,very unsatisfied,General Petite
696,30,Adorable and comfortable!,very satisfied,Initmates
860,63,Gorgeous top,very satisfied,General Petite
820,48,Wonderful shirt!,very satisfied,General Petite
1068,46,Make a girl's shape look wow!,very satisfied,General
832,34,Nice concept,satisfied,General
820,78,"Beautiful top, but....",neutral,General Petite
869,36,"Sadly, too big and boxy",neutral,General
1068,48,Great pants,very satisfied,General
860,59,Fancy and fun,very satisfied,General Petite
1042,34,"Great concept, too roomy, elastic band looks meh",unsatisfied,General
869,37,Gorgeous print!,very satisfied,General
832,53,Runs small,satisfied,General
1042,34,Sheik and stylish,very satisfied,General
869,42,Frumpy and huge,unsatisfied,General
1042,59,Versatile and then some,very satisfied,General
1042,38,Cute but a little overwhelming,satisfied,General
1075,34,Stunning!!!,very satisfied,General Petite
820,34,Beautiful but fit is off,unsatisfied,General Petite
860,64,Lovely but...,neutral,General Petite
1068,30,,satisfied,General
863,39,Has holes after first wear!,very unsatisfied,General
938,52,,satisfied,General
869,24,Soft and flattering,very satisfied,General
869,37,Another fantastic top by meadow rue,very satisfied,General
820,35,,very satisfied,General Petite
964,53,,neutral,General
836,29,Beware of washing,very unsatisfied,General
1030,41,Cute jeans,very satisfied,General
941,39,Large with no shape,unsatisfied,General Petite
964,59,Disappointed in quality and runs small,unsatisfied,General
1030,36,Too short,unsatisfied,General
941,29,Perfect for fall,satisfied,General Petite
862,57,,satisfied,General
833,46,"Looks good in person, shrunk a lot",satisfied,General Petite
836,55,,very unsatisfied,General
941,38,New wardrobe staple,very satisfied,General Petite
276,36,So comfortable,very satisfied,Initmates
1119,38,Great idea..poor execution,very unsatisfied,General
936,40,Cute but cropped sweater,unsatisfied,General Petite
836,35,Awkward fit,unsatisfied,General
862,32,Simple but overpriced,neutral,General
389,41,White/palm color is slightly see-through,neutral,Initmates
1077,40,,very satisfied,General
862,42,Lovely structured top hides flaws,very satisfied,General
1077,37,"Beautiful color, poor design in the back",neutral,General
320,37,"Cute pattern, but i don't live this shirt",neutral,Initmates
389,50,"Beautiful fabric, no cup room",unsatisfied,Initmates
320,28,Definitely not just a sleep top!,satisfied,Initmates
937,43,,very satisfied,General
941,40,Cozy sweater,very satisfied,General Petite
941,37,Nope!,unsatisfied,General Petite
836,63,Black bleeds on cream!,very unsatisfied,General
1083,56,Beautiful unique dress,very satisfied,General Petite
1113,63,Great find!,very satisfied,General
1008,39,,neutral,General
1008,66,Great skirt,very satisfied,General
1081,44,Simply perfect!,satisfied,General
1081,41,Love it,very satisfied,General
868,62,I really want to love this top...,unsatisfied,General
1086,45,Feels like a dream,very satisfied,General
1075,68,,very satisfied,General Petite
831,48,Just what my closet needed,satisfied,General
1081,26,True love,very satisfied,General
1081,53,Comfortable summer dress,very satisfied,General
895,41,Super cute!,very satisfied,General
974,38,,very satisfied,General
974,33,Cute lightweight jacket,very satisfied,General
1086,33,Great throw on dress!!,very satisfied,General
1083,48,Too busy,neutral,General Petite
1081,39,Not great if you're tall,neutral,General
974,39,Fun and classic,satisfied,General
1081,39,I like this one,very satisfied,General
903,41,Great design!,very satisfied,General
903,49,Love it!,very satisfied,General
1083,62,Love byron lars,very satisfied,General Petite
829,35,This is green and runs large,satisfied,General Petite
1081,24,"Almost perfect, but the top is unflattering.",neutral,General Petite
1081,28,Unexpectedly amazing,very satisfied,General Petite
1008,30,"Beautiful fabric, less than beautiful fit",neutral,General Petite
1081,24,,very satisfied,General Petite
1081,56,,neutral,General Petite
1081,35,Ewwww!!!,very unsatisfied,General Petite
1081,33,Nice dress but,neutral,General Petite
450,35,Great lace shorts.,satisfied,General
903,50,"Business in the front, party in the back",very satisfied,General
1072,49,,very unsatisfied,General
1008,63,Absolutely beautiful!,very satisfied,General Petite
1086,26,Love!,satisfied,General
1081,35,Perfect summer dress,satisfied,General Petite
1008,49,"Gorgeous skirt, but very puffy.",satisfied,General Petite
1081,47,"Beautiful color, too full in the top",satisfied,General Petite
1083,35,My favorite dress ever!,very satisfied,General Petite
1075,24,Buy at your own risk...,neutral,General Petite
974,62,White is not white,satisfied,General
974,23,Just okay,neutral,General
1081,35,,very satisfied,General Petite
1081,38,"Perfect, comfy, feminine summer dress!",very satisfied,General Petite
1083,22,Cute without the belt!,neutral,General Petite
868,53,,very satisfied,General
450,36,Soooo disappointed!,very unsatisfied,General
1083,34,Runs very large,satisfied,General Petite
974,35,Great summer jacket,very satisfied,General
1081,34,Greek goddess-style not for all!,very unsatisfied,General Petite
1081,35,Runs big,satisfied,General Petite
903,33,Much cuter than the picture,very satisfied,General
1081,62,,very satisfied,General Petite
1081,45,Dry clean?!,very satisfied,General Petite
1083,45,Beautiful design,very satisfied,General Petite
1085,58,Easy breezy,satisfied,General Petite
868,62,,very satisfied,General
1081,36,,very satisfied,General Petite
1086,38,Comfy!,very satisfied,General
1086,31,Color not as expected,neutral,General
1081,57,Gorgeous feminine flutter dress,very satisfied,General Petite
1008,48,Wanted to love this skirt for the holidays...,very unsatisfied,General Petite
1119,39,Darling style ok fit,satisfied,General
1081,39,Not flattering on *me*,satisfied,General Petite
1081,46,"Comfortable, long, cool",satisfied,General Petite
1081,28,Gorgeous color - weird fit!,neutral,General Petite
1086,38,,very satisfied,General
1081,24,Gorgeous dress,very satisfied,General Petite
831,28,Be careful of sizing,neutral,General
1081,62,,satisfied,General Petite
903,39,Adorable,very satisfied,General
974,35,Just ok,neutral,General
1110,33,Almost perfect dress,very satisfied,General
1103,64,So comfortable!!,very satisfied,General
901,68,,very satisfied,General
1110,51,,very satisfied,General
1110,27,,satisfied,General
824,46,Cut does not flatter,neutral,General
1027,47,Perfect !,very satisfied,General
901,39,Love love love,very satisfied,General
986,26,My favorite kimono - very versatile!,very satisfied,General
29,26,Perfect fit an flare,very satisfied,General Petite
1110,48,If only it fit!,neutral,General
1030,37,Runs large,satisfied,General
1110,57,Love!,very satisfied,General
1110,69,Petite sizing is more of tunic,satisfied,General
515,61,Beautiful swimsuit,very satisfied,Initmates
1110,56,Not a swing dress,very satisfied,General
901,39,Fun and different,very satisfied,General
1110,39,Slip is too small...,unsatisfied,General
1103,23,40s styling,satisfied,General
824,42,"Did not like the fit, but beautiful colors",unsatisfied,General
1110,59,Disappointed,neutral,General
1110,47,"Beautiful embroidery, poor execution",satisfied,General
1030,63,Bought 2 pairs,very satisfied,General
1030,38,,unsatisfied,General
1110,34,Had great potential,unsatisfied,General
1103,29,Very cute dress...for a different body type,neutral,General
1030,29,"Soft, stylish and simple",satisfied,General
1110,37,Super cute!,very satisfied,General
901,49,Very cute cardigan,very satisfied,General
1110,49,Fun swingy black dress,satisfied,General
901,49,Pure love,very satisfied,General
901,93,Very pretty & soft,satisfied,General
824,41,So unflattering,very unsatisfied,General Petite
1110,44,Needed a petite for sure and probably to size down,satisfied,General
901,55,,very satisfied,General
824,42,Great fall colors,very satisfied,General Petite
